row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,gross_revenue,discount_loss,net_revenue,logistics_cost,operational_cost,total_cost,true_profit,leakage_flag
978,CA-2017-159366,2017-01-07,2017-01-10,First Class,BW-11110,Bart Watters,Corporate,United States,Detroit,Michigan,48205,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,2,0.1,679.996,3059.982,305.9982,2753.9838,183.59892,244.79856,428.39748,2325.58632,Profit
979,CA-2016-145499,2016-05-30,2016-05-31,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256,3.282,2.2973999999999997,0.9846000000000004,0.22974000000000003,0.19691999999999998,0.42666000000000004,0.5579400000000003,Profit
980,CA-2015-157035,2015-12-09,2015-12-12,First Class,KB-16600,Ken Brennan,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,0.0,16.6698,34.02,0.0,34.02,2.0412,2.0412,4.0824,29.937600000000003,Profit
981,CA-2016-144939,2016-10-03,2016-10-08,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1,93.2232,599.292,59.92920000000001,539.3628,47.943360000000006,71.91504,119.85840000000002,419.5044,Profit
982,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,1,0.2,0.8056,3.392,0.6784,2.7136,0.3392,0.20351999999999998,0.54272,2.17088,Profit
983,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.984,2,0.2,55.9984,559.984,111.99680000000001,447.98720000000003,55.998400000000004,44.79872,100.79712,347.19008,Profit
984,CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49,603.92,120.78399999999999,483.13599999999997,60.391999999999996,72.4704,132.86239999999998,350.2736,Profit
985,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968,2,0.2,2.5896,7.968,1.5936000000000001,6.3744,0.47808,0.47808,0.95616,5.41824,Profit
986,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968,4,0.2,9.4392,27.968,5.5936,22.3744,1.67808,1.67808,3.35616,19.018240000000002,Profit
987,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4,44.868,336.51,134.604,201.90599999999998,20.1906,26.9208,47.1114,154.79459999999997,Profit
988,CA-2015-146829,2015-03-10,2015-03-10,Same Day,TS-21340,Toby Swindell,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.112,2,0.8,-1.8904,1.112,0.8896000000000002,0.22239999999999993,0.06672,0.06672,0.13344,0.08895999999999993,Profit
989,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0.0,72.807,520.05,0.0,520.05,41.604,62.40599999999999,104.00999999999999,416.03999999999996,Profit
990,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,3,0.0,5.2113,17.97,0.0,17.97,1.4376,1.0781999999999998,2.5157999999999996,15.4542,Profit
991,CA-2015-153549,2015-03-29,2015-03-31,Second Class,SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,32216,South,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,0.2,131.2785,1166.92,233.38400000000001,933.5360000000001,81.68440000000001,140.03040000000001,221.71480000000003,711.8212000000001,Profit
992,CA-2016-110023,2016-09-09,2016-09-11,First Class,TS-21610,Troy Staebel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624,2,0.2,5.484,14.624,2.9248000000000003,11.699200000000001,1.16992,0.87744,2.0473600000000003,9.65184,Profit
993,CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.23,3,0.0,4.9104,10.23,0.0,10.23,1.0230000000000001,0.6138,1.6368,8.5932,Profit
994,CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,154.9,5,0.0,69.705,154.9,0.0,154.9,15.490000000000002,9.294,24.784000000000002,130.116,Profit
995,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,0.0,1276.4871,2715.93,0.0,2715.93,190.1151,162.95579999999998,353.0709,2362.8590999999997,Profit
996,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,617.97,3,0.0,173.0316,617.97,0.0,617.97,43.25790000000001,49.4376,92.69550000000001,525.2745,Profit
997,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10.67,1,0.0,4.9082,10.67,0.0,10.67,0.7469000000000001,0.6402,1.3871000000000002,9.2829,Profit
998,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0.0,9.8901,36.63,0.0,36.63,2.5641000000000003,2.1978,4.761900000000001,31.868100000000002,Profit
999,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0.0,9.158,24.1,0.0,24.1,1.6870000000000003,2.892,4.579000000000001,19.521,Profit
1000,CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129,33.11,0.0,33.11,2.3177000000000003,3.9732,6.290900000000001,26.8191,Profit
1001,CA-2016-155488,2016-11-13,2016-11-17,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Vancouver,Washington,98661,West,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2,0.0,11.4452,44.02,0.0,44.02,4.402,2.6412,7.043200000000001,36.976800000000004,Profit
1002,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,7,0.0,762.1845,2309.65,0.0,2309.65,184.77200000000002,184.77200000000002,369.54400000000004,1940.106,Profit
1003,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,7,0.4,-290.8752,1090.782,436.3128,654.4692,87.26256,130.89383999999998,218.15639999999996,436.31280000000004,Profit
1004,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,19.44,3,0.0,9.3312,19.44,0.0,19.44,1.5552000000000001,1.1664,2.7216000000000005,16.718400000000003,Profit
1005,CA-2015-126445,2015-08-27,2015-08-31,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,92563,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,3,0.0,92.0835,484.65,0.0,484.65,48.465,29.078999999999997,77.544,407.106,Profit
1006,CA-2015-111199,2015-11-13,2015-11-17,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,115.296,3,0.2,40.3536,115.296,23.059200000000004,92.2368,8.070720000000001,6.91776,14.988480000000003,77.24832,Profit
1007,CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478,7.08,1.4160000000000001,5.664,0.7080000000000001,0.4248,1.1328,4.5312,Profit
1008,CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,4.401,3,0.7,-3.5208,4.401,3.0806999999999998,1.3203,0.4401,0.26405999999999996,0.7041599999999999,0.6161400000000001,Profit
1009,US-2017-106705,2017-12-26,2018-01-01,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Burlington,Iowa,52601,Central,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.585,44.75,0.0,44.75,2.685,2.685,5.37,39.38,Profit
1010,CA-2017-135034,2017-08-01,2017-08-03,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984,2,0.2,5.999,95.984,19.1968,76.7872,5.75904,7.678719999999999,13.437759999999999,63.34944,Profit
1011,CA-2014-158540,2014-11-24,2014-11-26,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4,0.0,27.3096,151.72,0.0,151.72,15.172,18.2064,33.3784,118.3416,Profit
1012,CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3,0.0,46.575,155.25,0.0,155.25,15.525,18.63,34.155,121.095,Profit
1013,CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0.0,4.0687,14.03,0.0,14.03,1.403,0.8417999999999999,2.2447999999999997,11.7852,Profit
1014,US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618.37,13,0.0,356.0414,1618.37,0.0,1618.37,161.837,194.2044,356.04139999999995,1262.3285999999998,Profit
1015,US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1,0.0,36.852,99.6,0.0,99.6,9.96,7.968,17.928,81.672,Profit
1016,CA-2015-133025,2015-09-17,2015-09-19,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,32.4,5,0.0,15.552,32.4,0.0,32.4,3.24,1.944,5.184,27.215999999999998,Profit
1017,CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0.0,6.7008,13.96,0.0,13.96,1.1168,1.6752,2.792,11.168000000000001,Profit
1018,CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.82,3,0.0,63.8862,155.82,0.0,155.82,12.4656,18.6984,31.164,124.65599999999999,Profit
1019,CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124.95,5,0.0,2.499,124.95,0.0,124.95,9.996,9.996,19.992,104.958,Profit
1020,CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,601.65,5,0.0,156.429,601.65,0.0,601.65,48.132,36.099,84.231,517.419,Profit
1021,CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,22.74,3,0.0,8.8686,22.74,0.0,22.74,1.8192,1.3643999999999998,3.1835999999999998,19.5564,Profit
1022,CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1267.53,3,0.0,316.8825,1267.53,0.0,1267.53,101.4024,152.1036,253.506,1014.024,Profit
1023,CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,1379.92,8,0.0,648.5624,1379.92,0.0,1379.92,110.3936,110.3936,220.7872,1159.1328,Profit
1024,CA-2015-167269,2015-06-16,2015-06-20,Standard Class,PB-19150,Philip Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,6.208,2,0.2,2.1728,6.208,1.2416,4.9664,0.49664,0.37248,0.86912,4.0972800000000005,Profit
1025,CA-2017-106964,2017-12-17,2017-12-20,First Class,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804,11.808,2.3616,9.4464,1.1808,0.70848,1.88928,7.55712,Profit
1026,CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432,15.552,3.1104000000000003,12.4416,1.24416,0.93312,2.1772799999999997,10.26432,Profit
1027,CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,63.312,3,0.2,20.5764,63.312,12.6624,50.6496,5.06496,3.79872,8.86368,41.78592,Profit
1028,CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.588,2,0.4,-9.8724,15.588,6.2352,9.352799999999998,1.24704,1.24704,2.49408,6.858719999999998,Profit
1029,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,177.2,5,0.0,83.284,177.2,0.0,177.2,14.176,10.632,24.808,152.392,Profit
1030,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0.0,57.4113,197.97,0.0,197.97,15.8376,15.8376,31.6752,166.2948,Profit
1031,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,854.94,3,0.0,213.735,854.94,0.0,854.94,68.3952,102.5928,170.988,683.952,Profit
1032,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,124.11,9,0.0,52.1262,124.11,0.0,124.11,9.9288,14.8932,24.822000000000003,99.288,Profit
1033,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0.0,7.056,14.4,0.0,14.4,1.1520000000000001,0.864,2.016,12.384,Profit
1034,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696,3,0.2,5.1012,15.696,3.1392,12.556799999999999,1.25568,0.9417599999999999,2.19744,10.359359999999999,Profit
1035,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.628,2,0.7,-1.9272,2.628,1.8396,0.7884000000000002,0.21024,0.15768000000000001,0.36792,0.4204800000000002,Profit
1036,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.427,3,0.7,-10.5798,14.427,10.098899999999999,4.328100000000001,1.15416,0.86562,2.01978,2.308320000000001,Profit
1037,CA-2016-113061,2016-04-22,2016-04-26,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109,Central,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,2,0.0,8.662,86.62,0.0,86.62,5.1972000000000005,10.394400000000001,15.591600000000001,71.0284,Profit
1038,CA-2015-127418,2015-06-13,2015-06-14,First Class,JJ-15445,Jennifer Jackson,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734,36.624,7.324800000000001,29.299200000000003,3.6624000000000003,2.19744,5.85984,23.43936,Profit
1039,CA-2017-121818,2017-11-20,2017-11-21,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000203,Office Supplies,Art,Newell 336,23.968,7,0.2,2.6964,23.968,4.7936000000000005,19.1744,1.6777600000000001,1.43808,3.1158400000000004,16.05856,Profit
1040,CA-2017-121818,2017-11-20,2017-11-21,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,28.728,3,0.2,1.7955,28.728,5.7456000000000005,22.982400000000002,2.0109600000000003,1.72368,3.7346400000000006,19.24776,Profit
1041,CA-2016-127670,2016-03-20,2016-03-24,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,4,0.0,146.4036,697.16,0.0,697.16,41.8296,83.6592,125.4888,571.6712,Profit
